Iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
27,1.0,1.0,-0.5,1.0,1.0,-0.5,1.0,-0.26632994464399723,1.0,-0.5,-0.08973852948930014,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,0.17141653377653618,-0.5,0.3994794006368675,-0.5,-0.5,0.00995500821941659,1.0,0.6850705551128636,-0.5,-0.5,0.8559890033860094,-0.5,1.0,0.37172230580779797,-0.5,-0.13692520499545363,-0.5,1.0,1.0,1.0,0.05173023371583206,0.7298520462620662,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,0.5972559335527755,-0.5,0.8611152289370363,-0.5,-0.5,-0.5,1.0,0.4297681858066234,1.0,1.0,-0.5,0.4452854849125892,0.9903956656033264,-0.5,1.0,-0.5,0.12462177374781526,0.01731443956114844,-0.5,1.0,-0.5,0.8796030685424323,1.0,-0.5,1.0,-0.5,-0.5,0.3059127274359363,1.0,1.0,1.0,1.0,1.0,-0.5,-0.4295411004371223,0.6212237980751172,1.0,1.0,0.13806891296707713,1.0,1.0,1.0,1.0,-0.5,1.0,-0.5,-0.04591410479352795,0.7826685783001206,1.0,1.0,-0.5,1.0,-0.5
28,-0.5,-0.5,-0.5,1.0,-0.5,0.45026747898734903,-0.5,1.0,-0.5,-0.5,1.0,-0.5,0.6579375255767335,1.0,1.0,1.0,0.6757125117561925,-0.5,1.0,-0.36714173836888175,-0.5,1.0,-0.5,-0.5,1.0,-0.5,0.8078154531238434,1.0,-0.5,-0.21865164266458936,1.0,-0.08962131318564266,1.0,-0.5,-0.5,-0.1643749229875891,1.0,1.0,1.0,1.0,-0.5,0.4487475859714264,0.3964297559904629,-0.5,-0.5,1.0,1.0,-0.5,-0.1317150626769659,-0.5,-0.5,1.0,-0.5,-0.10628525659904922,1.0,1.0,-0.5,-0.5,1.0,-0.5,-0.5,0.7355840237238209,1.0,1.0,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.44298868866583574,-0.5,1.0,1.0,-0.5,-0.4343608416935526,1.0,-0.5,-0.5,1.0,0.38459137785964587,1.0,1.0,1.0,-0.12250288453204565,1.0,-0.0027084519948252406,0.7257368320200388,-0.5,0.6868468326828403,-0.5,0.6145478657671507,1.0,1.0,-0.5,-0.5,1.0,1.0,1.0
29,1.0,-0.5,-0.17383046240133299,1.0,0.7136240018926469,1.0,-0.5,-0.5,1.0,0.19938701061440472,-0.5,-0.5,0.1447840045617442,0.4073764668896677,1.0,-0.5,-0.5,-0.5,0.2565643221345769,1.0,1.0,-0.5,-0.5,1.0,-0.26429112088583767,-0.5,-0.5,1.0,-0.5,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,1.0,-0.5,1.0,1.0,-0.5,1.0,1.0,-0.5,-0.007600547675499482,1.0,1.0,1.0,0.9922411020494378,-0.5,-0.5,-0.5,-0.5,0.983496512973042,-0.13326142552495707,-0.5,1.0,0.9626092442374824,-0.0736496688087906,1.0,-0.5,-0.5,-0.3379482820980498,-0.3127548251906284,-0.5,-0.5,-0.5,-0.5,-0.5,0.8555269013800083,-0.5,1.0,1.0,-0.5,-0.09356620642630259,-0.5,1.0,-0.5,0.9512353401095978,1.0,1.0,0.34884202252600444,-0.1495568676474075,1.0,-0.5,1.0,1.0,-0.19568042223112458,-0.5,1.0,0.0674804986537711,-0.5,1.0,0.3407756296430541,-0.5,-0.5,-0.5,0.2514861762091696,-0.5,1.0
30,1.0,1.0,1.0,-0.18501696831241493,-0.5,-0.5,0.7151180909211666,1.0,-0.0048182100644373884,-0.3529388655453866,1.0,1.0,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,-0.24653764884565077,-0.5,1.0,1.0,0.8172556545708932,-0.5,0.9024649829853408,-0.5,1.0,1.0,-0.5,-0.05543573761028234,-0.5,1.0,0.4412444496076615,1.0,-0.5,1.0,-0.5,0.7234574526842101,-0.5,-0.5,1.0,-0.2978016343817204,0.4330708259229003,-0.5,1.0,1.0,1.0,-0.5,1.0,-0.5,-0.5,1.0,-0.5,-0.31717218252874485,0.41627146305835344,1.0,-0.48170672615180204,-0.5,-0.5,-0.12895508424226731,1.0,-0.07236706340500956,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.714465837375381,1.0,0.37417620350689534,-0.5,-0.5,1.0,-0.5,1.0,1.0,1.0,-0.5,-0.5,0.6660199476886293,-0.5,0.14866106993098932,1.0,-0.5,1.0,0.8655563487501134,0.9266222900289639,-0.5,-0.2906139571912114,-0.5,1.0,1.0,0.49264286331764917,-0.5,1.0
31,-0.5,1.0,-0.04832127914821685,1.0,0.13259033185047334,-0.12878878892459725,1.0,1.0,0.7171853002799301,1.0,1.0,1.0,-0.5,-0.5,0.4069872023787612,-0.48467679726902896,-0.3850098776796079,-0.29393665763729326,1.0,0.6905350505529201,1.0,1.0,-0.5,1.0,1.0,-0.09821216849722078,-0.07650649183268882,-0.5,1.0,-0.3318622529665439,-0.5,1.0,1.0,1.0,0.46203765501175825,-0.3895557498775936,-0.5,-0.5,-0.5,-0.47656189530602117,0.1646856676748192,1.0,1.0,0.8936471571979909,1.0,-0.5,0.04753106140752181,-0.5,-0.5,-0.5,-0.38315857868137065,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,-0.5,0.3552124260840123,1.0,-0.5,1.0,0.5368339531920971,1.0,-0.5,-0.5,-0.5,-0.5,-0.3958258995656903,-0.5,-0.5,1.0,1.0,-0.5,-0.5,1.0,1.0,-0.5,-0.5,-0.5,-0.5,1.0,1.0,-0.5,1.0,-0.5,-0.5,-0.5,1.0,-0.5,0.6661184603582294,0.47915944863298554,1.0,0.4049930291551941,1.0,1.0,-0.06607793671486144,1.0,1.0
32,-0.5,-0.5,0.2502353562575291,0.7743680768970636,0.5954391587637912,1.0,-0.5,1.0,0.08228813019351404,1.0,-0.5,1.0,1.0,1.0,-0.5,1.0,1.0,1.0,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,1.0,1.0,-0.5,-0.5,-0.5,-0.5,0.6339268857239546,-0.5,-0.5,0.15715972212156226,1.0,-0.5,-0.5,-0.5,0.5843164967071987,-0.5,1.0,1.0,0.4767153721865748,-0.5,-0.5,0.637437595056574,-0.5,-0.5,1.0,1.0,-0.5,-0.5,0.8036199931848544,-0.5,-0.5,-0.5,0.2865570918029692,0.7261627289381977,0.7746854537797684,1.0,-0.5,0.13339619631016256,0.8793539483724754,-0.1345425755095676,-0.5,1.0,-0.5,-0.5,1.0,-0.5,-0.37970136501637847,-0.5,1.0,1.0,-0.5,0.4799409186899757,-0.5,1.0,1.0,-0.5,-0.16563892487454646,0.323795744127549,-0.5,1.0,1.0,1.0,1.0,0.9776597872700817,-0.5,0.4441119158645852,1.0,-0.014990225510898446,0.25858860301180436,-0.5,0.1329064895482245,1.0,0.6025676412179776,-0.3390034321506383,0.27477442328332663
33,1.0,1.0,1.0,0.797737989586743,-0.43898739075202087,0.7283439278662031,1.0,1.0,-0.41860342920708654,1.0,-0.5,-0.5,-0.03438180458782724,0.9314242161514569,-0.5,-0.5,1.0,-0.2235386383442807,0.6221474181392652,-0.5,-0.5,0.39240670651308407,1.0,1.0,-0.5,-0.5,1.0,-0.5,1.0,1.0,1.0,-0.5,1.0,1.0,-0.23178941815853663,0.7313840434794759,0.059160978673338395,-0.5,-0.5,1.0,1.0,-0.5,-0.5,0.7943049798933082,-0.2037520138965908,1.0,-0.5,-0.5,1.0,-0.5,1.0,0.8012891032737316,-0.5,-0.2493642266853986,-0.5,0.11742098581480216,1.0,1.0,-0.5,-0.5,-0.20752191847939852,-0.5,0.1613414850986879,-0.5,1.0,-0.5,1.0,-0.5,1.0,1.0,-0.5,1.0,-0.44664928157408257,1.0,1.0,-0.5,-0.2430876625011631,-0.5,1.0,-0.27297051308653936,-0.1615424305202824,1.0,1.0,-0.5,1.0,0.01699911757018472,-0.5,1.0,-0.5,0.3903708897882707,-0.5,-0.5,1.0,-0.18658276025971704,0.6553692218014703,-0.5,-0.5,-0.5,0.2684730212026918,-0.5
34,-0.5,0.13885500104751636,-0.5,-0.5,1.0,-0.5,-0.5,1.0,1.0,-0.5,0.0394579474807197,-0.5,0.40611925421436246,-0.5,1.0,1.0,1.0,1.0,1.0,1.0,-0.37775017413736783,0.5446140492242308,1.0,-0.5,0.06145375447133722,0.4661580477156845,0.5775004275981795,-0.5,1.0,0.8264442993153597,0.4240371404435586,1.0,-0.5,1.0,1.0,-0.5,-0.5,-0.5,1.0,-0.5,1.0,1.0,0.577319808986219,-0.04296348204917209,1.0,0.5392041428003953,0.028205184807088748,1.0,0.45841712385910344,0.5831539348022081,1.0,0.6936290570402026,-0.5,0.7488720092000576,-0.5,1.0,-0.5,-0.5,0.28414362709128504,-0.5,0.7704052860927193,-0.5,-0.5,-0.5,-0.5,0.6102500257571961,-0.5,-0.5,1.0,-0.5,-0.5,0.532339600003436,1.0,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,1.0,-0.5,0.26511213322180976,1.0,-0.5,-0.2182660974938826,-0.5,1.0,-0.5,1.0,-0.5,-0.5,1.0,0.517935270659327,1.0,-0.14124475884365495,-0.5,-0.5,-0.23656263414660297
35,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.6555074139448107,1.0,0.7808280440404126,1.0,1.0,-0.5,1.0,-0.5,1.0,1.0,-0.08430401373894177,-0.5,-0.5,-0.5,0.6853174941849544,-0.5,1.0,0.5497045916685984,-0.5,0.6274216990534244,-0.5,1.0,1.0,-0.5,-0.3431489619979398,-0.5,1.0,-0.5,-0.1345228086659107,1.0,1.0,-0.5,-0.5,0.046113915444537544,1.0,-0.5,-0.5,0.9404821671784969,1.0,0.2596263570600762,1.0,1.0,-0.5,0.7903066621534824,1.0,-0.3896935550543547,-0.5,-0.5,-0.011050615562920151,0.07987297461434602,1.0,0.2936880385158184,0.7331761791614705,-0.30045353571870825,-0.5,1.0,0.8409708368979611,-0.5,-0.08698633452644922,1.0,-0.5,-0.5,1.0,0.40035745527837446,-0.5,1.0,-0.5,1.0,-0.5,1.0,0.8740709534153706,-0.5,0.14073555394013945,1.0,1.0,-0.5,-0.5,0.09580886337617671,-0.5,-0.5,1.0,-0.5,0.32476650530415513,-0.0035723294984725436,-0.5,1.0,1.0,-0.5,0.08020390259337311,-0.5,0.6628314743255984,1.0,1.0,1.0
36,1.0,0.9233912081361808,0.18621637917537798,-0.5,1.0,1.0,0.2364271014187166,1.0,-0.12501630027892716,0.9166967038418441,0.6128928205407107,0.6857056628034293,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,-0.5,1.0,-0.5,1.0,-0.5,1.0,1.0,1.0,-0.5,0.324639637284892,0.38675696605457216,-0.3856035626207613,1.0,1.0,-0.5,0.5965284779572188,1.0,-0.5,1.0,-0.5,-0.5,-0.22386443032201275,-0.5,0.3324064832473265,-0.429894273047436,1.0,-0.5,0.5093824543603551,0.3171397044120133,-0.22092782504419117,0.6204701753437366,-0.5,-0.5,1.0,-0.5,-0.5,0.1459109186667775,0.5141555070797919,1.0,-0.5,1.0,-0.5,-0.5,1.0,1.0,-0.5,-0.5,1.0,0.2488050623914063,0.4218040610183123,-0.5,0.40493811258717377,0.438728491512144,1.0,1.0,-0.5,1.0,1.0,1.0,-0.5,1.0,0.043886312890637276,1.0,-0.5,0.2590247835892373,-0.5,-0.5,1.0,0.5274570718032404,1.0,-0.5,-0.5,0.47961611462467546,-0.5,0.5140190739772863,-0.5,1.0,-0.3012408269277293,-0.5
37,0.9651591055150073,0.6705319716433846,-0.5,-0.5,-0.14384723395213042,1.0,-0.5,0.2793354939885182,-0.5,-0.5,-0.5,1.0,1.0,1.0,1.0,-0.5,-0.5,1.0,-0.23656090285987835,0.46243169091632275,0.1689420746560734,1.0,1.0,1.0,-0.5,1.0,-0.5,1.0,1.0,0.8756871359535214,0.9392403776199245,-0.5,1.0,1.0,-0.3173321458306287,-0.5,-0.5,1.0,-0.5,-0.5,-0.5,1.0,1.0,1.0,-0.5,1.0,-0.5,0.9766813556874743,-0.5,0.0798706229954047,0.28628634200338043,-0.5,-0.5,-0.5,-0.5,0.8416476338702961,-0.3837599165189072,-0.4601064446490033,1.0,1.0,-0.30628156765792736,1.0,-0.5,0.39768212418785087,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,1.0,1.0,-0.33198900055180547,-0.5,0.19698593345799445,1.0,1.0,0.7528944610171789,-0.5,-0.5,-0.16059409501089705,-0.1191558971700911,1.0,-0.5,-0.5,0.6487863878527058,0.14469140763983865,1.0,-0.03778438537209516,-0.5,0.3010645085374826,1.0,-0.5,0.24757713421550454,1.0,1.0,-0.5,0.296721100213981,0.042616339241635146,-0.15413692089448006
38,-0.5,-0.5,0.4301932011258076,-0.5,1.0,1.0,1.0,-0.5,0.19896243738716557,-0.5,-0.5,-0.5,1.0,0.11033658958208213,-0.5,0.9545701872265357,-0.5,-0.5,1.0,-0.09750340325679929,-0.4084624961713893,-0.1649631295069847,1.0,-0.5,0.39090325077686655,-0.5,-0.5,0.29422748977829616,0.03892328445957041,1.0,-0.5,1.0,-0.5,1.0,0.4769733317590302,1.0,-0.5,1.0,1.0,-0.5,-0.5,-0.5,0.33591805572421607,1.0,-0.5,-0.5,-0.14143454848754514,-0.5,1.0,-0.43011720222452093,0.7800252270646192,1.0,-0.5,1.0,0.28411455371877326,-0.5,1.0,-0.5,-0.5,-0.5,1.0,1.0,1.0,0.5646591086121336,0.14431425472952647,1.0,0.8188089262942576,-0.5,-0.5,-0.5,1.0,0.7031309321869134,1.0,-0.5,-0.5,1.0,-0.5,1.0,-0.5,1.0,-0.29084997829192866,-0.2275972186258037,0.14565445130266072,-0.49253752324247285,1.0,0.4252563117201002,0.1905084694206534,1.0,-0.42364237737459237,0.31178403485417705,1.0,1.0,1.0,-0.4091003072517068,0.598084861679636,-0.5,-0.5,0.29371643508706224,1.0,1.0
39,-0.4204050561020921,1.0,-0.21496169560468253,-0.5,-0.5,1.0,0.6326375633135632,-0.5,0.45499923826854866,1.0,1.0,0.9572371313599715,-0.43035073163239906,1.0,1.0,-0.5,1.0,-0.444091066432191,0.7071436420760719,0.03150779157469718,0.2136118574621125,0.494611774818335,-0.15266019816711954,1.0,-0.2471649580756662,-0.5,0.23260476766297974,-0.5,-0.5,-0.5,0.13460188347204083,-0.5,0.9907478922714702,-0.5,-0.5,1.0,-0.5,1.0,0.21337662036822597,-0.5,-0.5,1.0,-0.0623915825157808,-0.5,-0.5,1.0,0.17774066179420303,0.8917718620756354,1.0,1.0,-0.5,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,-0.5,-0.5,1.0,-0.40251616840466103,-0.5,1.0,1.0,1.0,1.0,-0.3846740754479416,-0.02898789254682867,0.7906941284694785,1.0,-0.5,1.0,-0.5,-0.1256354232526648,1.0,-0.5,-0.5,-0.12287779246331548,0.032345798963470784,1.0,0.3210034650669053,-0.5,0.9008818672036684,-0.5,-0.5,0.7314176607804357,-0.17285908867604075,1.0,-0.5,-0.5,1.0,-0.5,0.6016528275294709,-0.5,-0.4239174364975632,1.0,-0.5,-0.5,-0.5
40,0.2772485395454513,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,1.0,0.42549958830320184,-0.5,1.0,-0.5,0.453624358810568,-0.5,-0.5,-0.26987705154919656,0.43085240030254424,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,0.2404162906418149,0.6274769019915922,-0.5,-0.5,-0.5,1.0,-0.3884493519693959,0.7826547438922842,-0.5,1.0,-0.5,1.0,1.0,0.294249594733316,0.05684780854702071,0.9923774600993734,1.0,1.0,0.775535733951646,1.0,-0.5,0.5336421342164939,-0.17718559630450176,-0.47530047265930797,0.0756915954011057,-0.5,-0.5,-0.5,-0.5,-0.21329308345534762,0.8777483362531874,-0.5,1.0,-0.5,0.8386204120743687,1.0,-0.1622064222551071,1.0,1.0,1.0,1.0,0.8468057323656313,1.0,0.28758790711778737,0.34212541871938185,1.0,0.09631626131594756,-0.5,-0.5,0.6941403522796182,1.0,1.0,-0.5,1.0,-0.5,0.6232457211039589,0.4973398589708724,-0.5,-0.29066289228609915,1.0,0.3468740939837705,-0.5,0.902081157888556,-0.5,1.0,0.7993942693840491,-0.5,1.0,1.0,-0.5,1.0,-0.5,-0.5,0.6998172875618559,1.0
41,1.0,1.0,-0.5,1.0,1.0,-0.5,0.20284134268428566,-0.5,-0.5,-0.5,0.1673067520150562,0.7395667639047985,-0.5,-0.5,-0.5,0.7603279493702055,1.0,1.0,0.032964299874160594,-0.5,1.0,0.6521218868474885,-0.5,1.0,0.18758543900713598,1.0,-0.5,-0.1420233358611803,-0.5,-0.1206517820882027,1.0,0.4548706574533716,-0.5,0.6215309534421647,0.17476572144818625,1.0,0.9075185052986642,1.0,-0.5,1.0,0.5302129004383992,1.0,-0.5,-0.5,0.05621071960300876,-0.5,0.1157047414742991,1.0,-0.5,0.468001365810372,1.0,0.08611818200178617,0.389859954869508,-0.5,0.9976494512482575,-0.5,-0.5,1.0,1.0,-0.08845630465390847,0.8363293908192789,0.7625392543028386,1.0,1.0,0.03878506046120658,-0.5,-0.5,1.0,0.7101056919684331,-0.14193542910695686,1.0,1.0,1.0,-0.2263808330516172,-0.5,-0.5,-0.5,-0.5,0.0026548796056130204,-0.5,-0.5,0.9241084092810693,0.38114457357262016,1.0,0.8037220113300001,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.8665713045211106,1.0,-0.5,-0.0014116999266594369,-0.5,-0.5,-0.5,0.862725271129782,0.7978058254268318
42,-0.5,1.0,1.0,1.0,0.8964730653971603,-0.5,1.0,-0.5,-0.5,-0.5,1.0,0.7521107127292621,-0.5,1.0,0.19678198980571496,0.7688740291344847,0.35236022620360474,-0.16206933492010833,-0.5,-0.45566760723266825,-0.5,-0.4064816088785371,-0.5,-0.14136031384324102,-0.5,-0.5,1.0,1.0,-0.24699294090936771,1.0,0.8167828910616612,0.7171278830039889,0.10986717026602248,-0.5,1.0,1.0,-0.5,0.6185018599379146,1.0,0.07359996529015099,1.0,-0.5,0.1551817613750018,1.0,1.0,1.0,-0.5,-0.5,1.0,-0.31873524973964557,-0.5,-0.5,1.0,-0.20197654971838103,0.2736353134726741,-0.5,1.0,-0.5,1.0,1.0,0.6695425293291867,-0.5,1.0,-0.5,-0.5,-0.5,-0.5,1.0,-0.0037115940168246375,0.7443576641602384,1.0,0.31001541892974044,-0.5,0.895880672268148,-0.5,0.5132332511412165,1.0,-0.4947646951981812,-0.5,0.15161539177084413,1.0,-0.5,1.0,-0.33743290462597986,-0.5,0.2866058434620517,-0.5,-0.4330075771618949,1.0,-0.5,1.0,-0.5,-0.24756433298289887,1.0,0.025468338966153196,-0.05883981519553072,1.0,0.6524687926924664,-0.20472118592673774,-0.5
43,-0.5,-0.5,-0.07202283146373589,1.0,-0.5,-0.5,-0.35302084551063573,-0.5,-0.5,-0.008629613353311045,-0.5,-0.5,-0.5,0.7057969837505557,0.5926377823020091,-0.5,-0.5,0.692635058210878,-0.5,0.5308894277653144,0.4689350020388993,0.6343893276912925,-0.5,1.0,1.0,-0.5,1.0,-0.5,1.0,0.9118768479312932,-0.2303163980835686,-0.5,-0.028481888089241035,1.0,-0.5,-0.5,-0.5,-0.5,0.9703031299883805,1.0,1.0,-0.5,-0.20666607202368104,0.5365321250666045,-0.5,-0.3074704032842106,1.0,1.0,-0.5,1.0,1.0,0.6352844160912225,1.0,0.6173678339451666,0.7795113596777554,0.8748194447059987,1.0,-0.5,1.0,-0.0923675074149269,-0.5,-0.4032550271984842,1.0,-0.5,1.0,0.853041396274803,-0.5,1.0,-0.5,-0.5,1.0,0.19478038581553206,-0.32020672401142886,-0.48454070806616995,1.0,-0.5,-0.5,1.0,1.0,-0.10611610910760025,0.5040054346585151,-0.5,-0.5,0.6605404167310156,-0.5,1.0,0.6322597747082573,0.8018690870143268,0.3285940339367906,1.0,1.0,1.0,1.0,-0.5,-0.19141363946573345,0.44019188611942356,1.0,-0.03241799218596663,-0.5,-0.5
44,-0.5,-0.5,1.0,1.0,-0.5,-0.5,1.0,-0.5,1.0,1.0,0.6216427483278913,-0.5,-0.5,0.6451386867670675,-0.326198844237884,-0.5,0.6390439825377404,1.0,0.7667310187819908,-0.034035729135141454,-0.05913547691001274,0.8551803196516455,-0.5,0.004367720087839922,-0.5,1.0,-0.5,1.0,1.0,-0.18918442073238226,-0.5,0.8962149741330933,1.0,-0.16357005468108027,1.0,-0.5,0.17290192031600382,-0.5,0.5536701433524432,-0.5,-0.12392462581986008,-0.5,1.0,-0.4984038714319548,-0.5,1.0,1.0,-0.5,1.0,-0.5,1.0,-0.5,1.0,0.24737292573872802,-0.5,1.0,-0.5,1.0,0.2696406222098532,0.1458056183596802,-0.5,1.0,-0.5,0.9342471313802185,-0.5,-0.5,-0.13073018637894393,1.0,0.4830159864948927,-0.5,1.0,-0.5,1.0,1.0,0.451156363550747,-0.023684935789447914,0.07811545685840919,1.0,0.5370493366389784,0.8376192376687623,-0.5,1.0,-0.5,-0.5,-0.3149521258071124,-0.0313005613070132,1.0,0.5358144107353512,-0.5,0.382445114672281,-0.5,0.49838546296797526,-0.5,1.0,-0.0029594216076005864,-0.5,-0.4622066984572314,0.5832384463689642,1.0,-0.5
45,0.9440852356001628,-0.5,-0.5,0.12414418939726132,-0.5,1.0,-0.5,-0.5,1.0,-0.45738813703566467,-0.5,0.9502012258077787,0.35366762870299523,-0.5,-0.5,0.32580548478025334,1.0,-0.5,-0.4580550511637313,0.5758364820703172,0.5907372468893244,-0.5,1.0,0.06976228033992087,0.8717793495090157,-0.5,-0.5,1.0,-0.42358903269032294,1.0,-0.5,-0.5,1.0,-0.5,0.14549127025612593,-0.3942667769097398,-0.10858602058325338,-0.5,-0.5,-0.5,0.7804066508307708,-0.5,-0.5,-0.5,1.0,1.0,1.0,0.08092752923071037,-0.36838300958309106,-0.5,0.3515232188003226,1.0,1.0,1.0,-0.5,-0.5,-0.5,0.4964664756540375,-0.5,0.500281346726625,0.5914968047595386,1.0,-0.5,-0.5,0.6656264553464539,-0.10494438360279996,1.0,1.0,-0.5,1.0,1.0,-0.5,1.0,1.0,1.0,-0.5,1.0,0.3197966664723194,-0.5,-0.5,1.0,-0.1051382532299537,1.0,1.0,1.0,-0.5,0.6724437731662324,-0.14341854056377132,0.041018283705720394,0.06318619803657445,0.6940228215460239,-0.5,0.5970015414080645,-0.5,1.0,0.9926999871162759,1.0,-0.5,0.2757464307306717,0.4972401804718203
46,-0.5,0.2869445041409346,1.0,-0.5,1.0,0.26662070501748925,-0.5,-0.5,0.40595150753092657,-0.3248704690152252,1.0,0.5153187789058459,-0.388667234229992,0.7577872240210691,1.0,0.3441286197010685,-0.5,-0.26935500569766824,1.0,0.4567833703730553,-0.5,-0.5,1.0,1.0,0.43507019617018183,1.0,1.0,-0.5,0.5412279958041909,-0.5,1.0,0.16048624212559162,1.0,-0.5,-0.5,1.0,0.3903282957475254,-0.5,-0.5,0.7979171235605036,-0.5,1.0,0.16415201854178657,1.0,0.5071847309723702,-0.5,-0.5,1.0,1.0,1.0,-0.5,-0.017454400545574213,1.0,1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.9515511569388351,1.0,-0.5,-0.5,-0.015967937749087856,1.0,1.0,-0.1492832729920766,-0.5,-0.5,-0.5,-0.5,-0.5,0.44691007624540807,-0.5,-0.16876264320377096,0.27931793773028096,0.03437989698516095,1.0,0.10658744137489631,1.0,1.0,1.0,0.4119158385969314,0.6480337327484883,1.0,-0.4272010594768696,-0.32060429993916156,1.0,-0.5,-0.5,-0.5,-0.5,1.0,0.7362789115815925,-0.5,0.8845297690962339,0.4631398896546645,-0.29124276165234364
47,1.0,-0.2848731933775351,-0.5,1.0,-0.09200769233216327,0.38242721242169253,-0.5,0.9872339839715559,1.0,1.0,1.0,-0.5,0.5414350203340272,0.7420553586743623,-0.5,1.0,-0.45155310234371276,1.0,0.127435065011244,-0.5,0.7180606134304547,0.01349035958538283,1.0,1.0,-0.07559017498612748,1.0,0.3876834163107361,-0.3735462126245705,-0.5,1.0,-0.5,1.0,-0.5,1.0,-0.5,0.6794543746976425,1.0,1.0,0.8844524050278555,-0.1900093171760189,-0.3609771615874133,-0.468729432884337,1.0,0.6530465452743466,-0.5,-0.5,0.11625646295515854,0.5433021585111656,-0.5,-0.5,-0.5,1.0,1.0,-0.046426099679094286,1.0,1.0,-0.5,-0.4545283426302975,-0.5,0.16622383141224553,-0.5,-0.5,-0.5,-0.5,1.0,-0.03094850028788884,1.0,1.0,1.0,-0.5,-0.5,-0.5,-0.09172816501868525,0.06013434443433674,-0.2749131923374022,1.0,0.5988090053636379,-0.5,-0.08536839364319676,-0.08023305873809787,1.0,-0.5,1.0,0.03232189936620613,-0.5,-0.5,-0.5,1.0,-0.5,0.2658267282262652,-0.5,-0.5,-0.5,1.0,0.2755811776530512,-0.5,0.7948067160554788,0.11543174159073848,-0.5,1.0
48,-0.2880594731472988,1.0,1.0,-0.5,0.03403542248180039,-0.5,-0.40719347530473415,1.0,0.7406385005043742,-0.5,-0.5,-0.4289415890058786,1.0,0.7730454104464893,1.0,0.09311100030443596,1.0,-0.47666080264539207,-0.5,1.0,0.5825747277562727,1.0,1.0,-0.5,1.0,0.06578584661995052,-0.5,0.7581722717913515,1.0,-0.5,-0.27290239071839983,1.0,-0.5,-0.1903170645488654,0.9651053272334715,-0.5,-0.04152556148391865,1.0,0.2054588416426395,-0.5,1.0,1.0,-0.5,-0.5,-0.5,1.0,-0.42139747588367504,-0.10099459839640733,-0.5,0.6875031347384203,-0.5,0.9925372849236165,1.0,-0.5,1.0,0.10151360800295273,1.0,1.0,-0.5,-0.4561039314962487,-0.303574014432918,-0.5,-0.5,0.9102906487003293,-0.5,0.22099554294791549,0.00704842050702813,1.0,-0.5,1.0,-0.5,1.0,-0.5,-0.5,1.0,-0.3092941696913759,-0.5,-0.3694111383545675,0.08278449233248615,1.0,-0.5,-0.5,1.0,-0.08279238336372159,0.0238485152980837,1.0,-0.5,0.21736928417896184,0.504561092348414,1.0,-0.5,-0.5,0.14058368328808568,-0.011119956399581717,-0.5,-0.5,0.6268722958822188,0.38200402920149207,1.0,0.9298557471330209
