Iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
147,-1.4810142764646745,-1.729476723601662,-1.1335025395068712,2.1411364906805015,-0.2940633555790614,-3.405983424000854,-2.238544708293075,-2.096446519628076,-0.12830267406591173,1.456561386066467
148,-1.514884396589642,-1.8135520194700234,-1.2069191044632344,2.129541620867525,-0.2464655521572437,-3.2214109571940535,-2.2721580920526296,-2.19920307488736,-0.1045258217101643,1.4098452124002712
149,-1.4420387699821628,-1.8695368556403529,-1.1692735702504902,2.030127312957756,-0.25777125423284525,-3.232891030999788,-2.258439817648034,-2.2061265250591067,-0.10910764874807835,1.4261055933888744
150,-1.564217307809655,-1.8782919142922712,-1.1940443173706383,2.039009408929218,-0.1815423073037502,-3.2017899158072516,-2.193922180719853,-2.19036016692591,-0.08716314818129273,1.3057119558282604
151,-1.5188179034819103,-1.7924791270815665,-1.1821879295792526,2.054941442764345,-0.08777102367208593,-3.2219743404845453,-2.137574526577221,-2.1551989064789066,-0.07709503999201234,1.4880616973253373
152,-1.4466995392793252,-1.84790503242122,-1.1449182337389696,1.9565196486404879,-0.09896385401518362,-3.2333398016982393,-2.1239932100889627,-2.16205323561681,-0.08163112385074618,1.5041597409941454
153,-1.5280787183039866,-1.8176993327715394,-1.0698257057271434,2.1183155492864816,-0.12467641863238077,-3.2256044770676264,-2.0681622093688,-2.082950891164784,-0.021222743313708936,1.394286601511573
154,-1.4564332665081388,-1.8727617856316532,-1.0328004039708512,2.020539150937323,-0.13579585257507082,-3.2368954098629947,-2.054669951654103,-2.089760273397346,-0.02572908203944488,1.4102790830997742
155,-1.4895246590877496,-1.954904057686248,-1.1045290061681203,2.0092108654905925,-0.08929239781473658,-3.05656655552307,-2.08751051064275,-2.190154293190233,-0.0024988970649462774,1.3646369880348148
156,-1.3617662010854448,-1.9357646488642377,-1.0573069808250755,2.008208096085434,-0.03134717562162188,-3.141342872584954,-2.0866543974040535,-2.1505782777893168,0.010584829485710283,1.3263842166742186
157,-1.3172484225137795,-1.8516182879982437,-1.0456808360733447,2.023830740588614,0.06060313304232038,-3.161135329373447,-2.031400976631273,-2.11609982526205,0.020457421816884133,1.5051928494034867
158,-1.4362734338216567,-1.8601473715310408,-1.0698122302486708,2.0324835825053635,0.13486454942163392,-3.1308369590270453,-1.9685485919041226,-2.100740409537683,0.04183551713993723,1.3879066686482273
159,-1.4907344775104525,-1.7536122970575976,-1.0404772463165213,2.048713747633184,-0.11570225742878174,-3.0187159487734023,-1.9334617018082325,-2.183781675918227,0.09906425559821296,1.4864319884589858
160,-1.3645932803780667,-1.7347151690007534,-0.9938529922285446,2.0477236720233787,-0.058490548632095116,-3.1024191046338765,-1.932616425882876,-2.1447066429344126,0.11198235868006783,1.4486634489156391
161,-1.2945326001276685,-1.7885596602690552,-0.9576466767890984,1.9521100523298958,-0.06936402470764665,-3.1134602860693583,-1.919422612041086,-2.1513654040886823,0.10757569854114649,1.4643021825808833
162,-1.412069740306383,-1.796982126066578,-0.9814764166792841,1.9606547294707581,0.003969087475537161,-3.0835406602406317,-1.8573559130081185,-2.1361979886083478,0.12868655716765875,1.348482136718433
163,-1.3424428764887089,-1.8504932117064965,-0.9454942911071055,1.8656331502665624,-0.006837059927418775,-3.094513474570252,-1.8442437953935764,-2.142815518646962,0.12430718311238463,1.3640240351884332
164,-1.4210281729781618,-1.8213245239525666,-0.87297981444762,2.0218743286051932,-0.031666869445825384,-3.0870437164966953,-1.7903295657652922,-2.06642888921329,0.18264164349705078,1.2579230232840446
165,-1.3518271655334402,-1.8745083215948086,-0.8372177651024479,1.927433926591142,-0.04240692358410886,-3.0979494181824987,-1.7772976453410714,-2.0730059446823823,0.17828905485546218,1.2733698633793267
166,-1.3837964879952533,-1.9538652956702167,-0.9065141782969932,1.916489763104679,0.0025196819446498264,-2.923735193752594,-1.8090246395317338,-2.1699957822745906,0.2007315456787374,1.2292754103745454
167,-1.3406404327724666,-1.8722928292794363,-0.8952436575964579,1.9316345374069237,0.09165738660494184,-2.9429222328539226,-1.7554613271962056,-2.1365719671381806,0.21030215215341402,1.4026145902698963
168,-1.2175576589926027,-1.8538538815717447,-0.8497498566097541,1.9306684672008616,0.14748193854725172,-3.0245959194182177,-1.7546365458569813,-2.0984443486081297,0.22290704250989443,1.365761787900098
169,-1.2703729725518258,-1.7505381354482883,-0.8213013313944727,1.9464081813576828,-0.09551311947916236,-2.915863036020662,-1.7206099283572935,-2.178976233882038,0.27840641530091625,1.4613098219969636
170,-1.298647029949889,-1.7943426350582534,-0.9155518475627727,1.9749850832082003,0.057606416854026926,-2.8602710113806564,-1.7959459409764285,-2.1455292953025022,0.12152740276542681,1.295537802272201
171,-1.230678186449885,-1.8465794644363371,-0.8804265621812979,1.8822262471508198,0.047057595588820916,-2.8709825307430332,-1.7831460614295023,-2.151989242496576,0.11725231448096289,1.3107096024493081
172,-1.3074032122308612,-1.818101257699306,-0.8096286478164938,2.034768885170776,0.022815557185464394,-2.863689596741719,-1.7305080891499582,-2.0774108369368673,0.17420588183861155,1.2071202131181316
173,-1.2398306918965996,-1.870033496554418,-0.7747081763406723,1.9425509215729486,0.01232824560651154,-2.8743386577328036,-1.7177828451054467,-2.0838331164792545,0.16995572139513296,1.2222035472339292
174,-1.3749989681792079,-1.5788994950972974,-0.8322290500977054,1.9739500894542412,0.12248462863687488,-2.7746265661197316,-1.9275393798390528,-2.033270152158193,0.1800437012648905,1.2492082548357957
175,-1.2710781729375966,-1.6587668662387605,-0.7785243318479209,1.8321266963760778,0.10635603444148056,-2.791003917168584,-1.907969035648728,-2.043147072450752,0.17350731560092725,1.2724051412099429
176,-1.2374859486607892,-1.6967205057606485,-0.8271227369917226,1.7826793739190259,0.002674638400848986,-2.789064014979233,-1.8034897456002992,-2.039146326199955,0.2541253912944822,1.359594647930407
177,-1.2765428830918328,-1.7391332632993874,-0.7252390059514464,1.8964548742852736,0.07332744157906186,-2.7683326875655583,-1.7569801649125985,-1.960657927534231,0.11121926140975094,1.2709839981686124
178,-1.2099316140148675,-1.7903267413439397,-0.6908152947998732,1.8055487551031233,0.06298931699788651,-2.7788302605965067,-1.7444359435201455,-1.9669888470939763,0.10702956152109251,1.2858527646789497
179,-1.2612419079088315,-1.689955069943667,-0.663177435791252,1.8208399520073675,-0.1730813792053138,-2.673195818100758,-1.7113789449629233,-2.045225904166558,0.1609474299749986,1.3786780719641796
180,-1.2887148374367647,-1.7325183962412714,-0.7547574220736746,1.8486071450781332,-0.024300389911583842,-2.6191789589797665,-1.7845803584163307,-2.012726663835255,0.00851348690411427,1.21760309954393
181,-1.1701600058508732,-1.714757776513801,-0.7109372370993976,1.8476766144517704,0.02947050060893138,-2.697848051804623,-1.7837859189528373,-1.9760016758065826,0.020654671307740697,1.1821060300170945
182,-1.1288308536313025,-1.6366384752248755,-0.7001438255324317,1.862180272843097,0.11483478484182322,-2.716222855886414,-1.7324900746623566,-1.9439927737788065,0.02982013024006376,1.3481073319092072
183,-1.2393792287701788,-1.6445601407270578,-0.7225566477334533,1.8702168829951933,0.1838075060038446,-2.6880822527111135,-1.6741138650838734,-1.929727213685565,0.04967573601198379,1.239173952560892
184,-1.2899837078365177,-1.5455691633078843,-0.6952989699557641,1.8852977370483626,-0.04901584575630244,-2.5839008978935505,-1.6415115924299306,-2.006888056401127,0.10285192032922622,1.330722372241538
185,-1.1727245963748234,-1.5280026545423313,-0.6519577084868196,1.884377376460982,0.004167367113193106,-2.6617101933962566,-1.6407258356256469,-1.9705644464134258,0.11486041020869933,1.295613260478386
186,-1.2029164335104179,-1.6029474032063113,-0.7174012606218284,1.8740417053824565,0.046596066026021274,-2.4971822307854006,-1.6706888178737263,-2.06216167634814,0.13605510486207398,1.2539704466435388
187,-1.0862894512438532,-1.5854755932910976,-0.6742936464693845,1.873126306343821,0.09949257485071777,-2.5745720661137406,-1.6699072969860385,-2.02603388239605,0.14799885847544708,1.219050603708062
188,-1.021483701732311,-1.6352814558839055,-0.6408030009215732,1.7846842263411435,0.08943466841370548,-2.5847850990997463,-1.6577030906911947,-2.0321932003741012,0.14392272173048862,1.2335163475884432
189,-1.1302537028459219,-1.643075686820467,-0.6628552716374634,1.7925915528314247,0.15729783644468964,-2.5570971893057766,-1.6002659698571404,-2.018157128063867,0.16345891354886719,1.1263353620864787
190,-1.0979295699644334,-1.6795965934782804,-0.7096191087907306,1.745010844612616,0.05753036658799825,-2.5552305175537375,-1.4997307261334714,-2.0143074081891057,0.24103369305423977,1.210233504045763
191,-1.2269091702279429,-1.4017921547167356,-0.7645063908366918,1.7749724024079419,0.16264324248222461,-2.460083741465514,-1.6998835633719565,-1.9660594678762964,0.2506597950276588,1.2360018018114263
192,-1.1554981132402515,-1.4566744656034059,-0.7276022208240701,1.67751588870685,0.1515601868094802,-2.471337734916372,-1.68643544684249,-1.9728465725769002,0.246168199211272,1.2519419624977441
193,-1.1928922810103946,-1.4972815893856917,-0.6300559748867538,1.7864476369560367,0.21920509581127434,-2.4514890000707474,-1.6419059135217047,-1.8976996520499496,0.10934599659508215,1.1671037243798992
194,-1.1609048670285804,-1.5334220595581702,-0.676332675452366,1.7393625746305272,0.1204768987727157,-2.449641773346382,-1.542417940478714,-1.8938900345174547,0.18611268344431764,1.250127903527905
195,-1.0467078800356158,-1.5163142856035041,-0.6341232350896475,1.7384662484967557,0.1722712761357564,-2.5254191436137403,-1.5416527030618525,-1.8585149854863348,0.1978075815676018,1.2159356371072187
196,-1.0761153795570504,-1.589312084663294,-0.6978666641313448,1.728399082297813,0.21359774253693775,-2.3651653650837416,-1.5708372929946837,-1.9477326598985414,0.21845167056678533,1.175374639695249
197,-0.9625025242054394,-1.5722918190776594,-0.6558731302503027,1.7275073409825161,0.2651271852860396,-2.44055512477715,-1.5700759698613782,-1.912538558596408,0.23008674784701488,1.141357270924946
198,-1.0112757399030317,-1.4768831046148243,-0.6296018471110395,1.7420424525222455,0.04072919197900929,-2.3401438611116703,-1.538653500828589,-1.9869071223008299,0.28133860451131926,1.2295927572344563
199,-1.0373972868330674,-1.5173527576327468,-0.7166770498882326,1.7684437882871809,0.18219170292753376,-2.288784070045069,-1.6082541655456135,-1.956006506818907,0.13640282714516833,1.076440999353968
200,-1.0058957858657103,-1.5529442267257574,-0.762250772367409,1.7220739836747048,0.08496326188244761,-2.286964904091935,-1.510277490068316,-1.95225476025842,0.2120033699529381,1.1582039784191673
201,-0.8934247972369835,-1.5360950234272797,-0.7206792947648284,1.72119120481115,0.1359748076405631,-2.3615969585276613,-1.5095238186179878,-1.9174143774945134,0.22352150881520988,1.1245285014293207
202,-0.9986185694157282,-1.5436329892731453,-0.7420065129128576,1.728838547762749,0.20160671500556093,-2.334819394446088,-1.453975162354671,-1.903839794633703,0.24241537376273548,1.0208714999091089
203,-1.0467843739216696,-1.449412474524372,-0.7160624067121986,1.7431926421336317,-0.019996673710215546,-2.2356586311719786,-1.422944022027337,-1.97728218815937,0.2930289507711769,1.1080081203530288
204,-0.9351475450535613,-1.432688236139615,-0.6747992508753312,1.7423164105460853,0.030636536449385396,-2.309737164584892,-1.4221959403064515,-1.9427002048787483,0.30446166344423076,1.0745824031293854
205,-0.9608820847085235,-1.4725583055961355,-0.760584379330221,1.768326593787012,0.1700031906313147,-2.2591383013776656,-1.4907654270588788,-1.9122574016017375,0.16167320148820366,0.9236996856180912
206,-0.922047483152248,-1.3991541398563534,-0.7504424379855464,1.781954838367088,0.25021504563644115,-2.2764040365033207,-1.4425657044047504,-1.8821804972921952,0.17028545038762882,1.079681458061769
207,-0.8603026344325667,-1.4466075753049852,-0.7185336203503799,1.6976900487245168,0.24063219355817878,-2.286134688203873,-1.4309379263588424,-1.8880488987787556,0.1664018374586036,1.0934639569024422
208,-0.9078831704902636,-1.3535319452939518,-0.6929047640854981,1.7118697247788246,0.021721534108938734,-2.1881788392178874,-1.4002838491270577,-1.9605988850014608,0.21640040284251827,1.1795417698551223
209,-0.9333690614187957,-1.3930167876538948,-0.7778610312814365,1.7376285960078102,0.15974161899008504,-2.138068865381288,-1.468190813223881,-1.9304502219875082,0.07499157190730199,1.0301168905664075
210,-0.8720689592956744,-1.4401284171972812,-0.7461820520593159,1.653970763531391,0.15022779195497235,-2.1477294274417185,-1.456646789771574,-1.93627635352536,0.0711359325447905,1.0438001144136426
211,-0.9413039201301105,-1.414430315332815,-0.6822955850518021,1.791621855354313,0.12835231439964984,-2.141148445619822,-1.4091474515558808,-1.8689784551478348,0.12252956800142305,0.9503233479974174
212,-0.8802950315405184,-1.4613181353940887,-0.6507671006438556,1.7083614495078514,0.11888368394810424,-2.150763114014238,-1.3976582693802482,-1.8747769089446522,0.11869224531904557,0.9639415680383192
213,-0.8421069489014706,-1.3891360030949051,-0.6407940024615665,1.7217628109070386,0.19776017101926086,-2.16774140897233,-1.3502609762928521,-1.845200725302466,0.12716111739444735,1.117326554044484
214,-0.7813851625573158,-1.435803173366706,-0.6094138882153787,1.6388942209094994,0.1883360990759376,-2.1773108316173317,-1.3388258611569102,-1.8509718921064597,0.12334185280137534,1.1308806879883764
215,-0.883333740184038,-1.4431085953538463,-0.6300831684388492,1.6463056457533058,0.2519432828873601,-2.1513593469059926,-1.28499086334451,-1.8378160808272124,0.14165284799982325,1.0304214721321372
216,-0.9300206655082094,-1.3517810200916422,-0.6049356480928924,1.6602190131072518,0.037143987688614544,-2.055243208131748,-1.2549125007790634,-1.9090035047129335,0.19071238960658327,1.1148826564390273
217,-0.8217954062401782,-1.3355678666582975,-0.5649334751187917,1.659369558749738,0.08622987048065936,-2.127057935996151,-1.2541872800878509,-1.8754783307672482,0.2017957238944101,1.0824784135970655
218,-0.8467471913019253,-1.3742252281970808,-0.6481093203213713,1.684588603284662,0.22135747900004546,-2.077998113048356,-1.32067112313227,-1.8459614909780213,0.06335038701280554,0.9361850200741628
219,-0.8166497525925804,-1.408230339912629,-0.6916517636003457,1.6402855602730138,0.12846263414195486,-2.0762600296524782,-1.2270613936092538,-1.8423769645684935,0.13558131676779972,1.0143037184072454
220,-0.7091683183536917,-1.3921286184075292,-0.6519245229080383,1.639441944158961,0.17721115291708517,-2.1475811796552255,-1.2263411573117533,-1.8090822069198522,0.14658847603414454,0.9821221877771951
221,-0.7553216612932055,-1.3018448211421634,-0.6270644122336597,1.6531962963779459,-0.03513321256934626,-2.0525635471153314,-1.1966065587511716,-1.8794560335268744,0.19508731875103386,1.0656180697040174
222,-0.7800466072370429,-1.3401507448270829,-0.7094840976941422,1.6781860721129556,0.09876593764751992,-2.0039497318152755,-1.2624859906773431,-1.8502075342144793,0.057900601964914616,0.9206546437269493
223,-0.7427285267583044,-1.269613068250633,-0.699738206964125,1.6912821232540034,0.17584545798436507,-2.020541226696717,-1.2161685042869368,-1.821305156165143,0.06617653591690696,1.0705452079145148
224,-0.6833838307439232,-1.315221888418322,-0.6690697524775941,1.6102928839936246,0.16663511161009353,-2.0298936274097343,-1.204992722537274,-1.8269454404889631,0.06244388722653842,1.0837919519098176
225,-0.783030789489535,-1.3223623812071201,-0.6892723973960044,1.6175369864896991,0.2288062822995806,-2.0045280304919766,-1.1523731183116608,-1.8140866383916143,0.08034148840555252,0.9856007306973376
226,-0.7239504364196592,-1.3677680430366888,-0.6587405514036924,1.5369085028724894,0.21963696217102277,-2.013838772197387,-1.1412471175745107,-1.819701798829626,0.0766254662953484,0.9987884688581176
227,-0.7906896183134492,-1.3429963052616207,-0.5971570610575062,1.669597553957783,0.19855005090563735,-2.0074950213299383,-1.0954600334943667,-1.7548298522472066,0.12616646615415578,0.9086813489651164
228,-0.7318701069283989,-1.3882014996139853,-0.5667600141605896,1.589325047724235,0.1894212136243673,-2.016764655807189,-1.0843831544131795,-1.76042022156883,0.12246685040271069,0.9218108628319958
229,-0.8496118344656047,-1.1346019034727175,-0.6168650183217916,1.616676082828393,0.2853757023102153,-1.9299079299115005,-1.2670968609201432,-1.7163760794646825,0.13125423905552164,0.945333992756602
